Sample name,AA amplicon number,Feature ID,Classification,Location,Oncogenes,Complexity score,Captured interval length,Feature median copy number,Feature maximum copy number,Filter flag,Reference version,Tissue of origin,Sample type,Feature BED file,CNV BED file,AA PNG file,AA PDF file,AA cycles file,AA graph file,Run metadata JSON,Sample metadata JSON,All genes
NCIH2066_LUNG,12,NCIH2066_LUNG_amplicon12_Complex-non-cyclic_1,Complex-non-cyclic,"['chr17:33828344-33831930', 'chr17:36675818-36911266', 'chr17:40286172-40292670', 'chr17:42993441-42993450']",['CDC6'],1.1348843613674282,245541.0,7.690401461917669,7.690401461917669,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH2066_LUNG_amplicon12_Complex-non-cyclic_1_intervals.bed,samples/NCIH2066_LUNG/NCIH2066_LUNG_CNV_CALLS.bed,samples/NCIH2066_LUNG/NCIH2066_LUNG_AA_results/NCIH2066_LUNG_amplicon12.png,samples/NCIH2066_LUNG/NCIH2066_LUNG_AA_results/NCIH2066_LUNG_amplicon12.pdf,samples/NCIH2066_LUNG/NCIH2066_LUNG_AA_results/NCIH2066_LUNG_amplicon12_cycles.txt,samples/NCIH2066_LUNG/NCIH2066_LUNG_AA_results/NCIH2066_LUNG_amplicon12_graph.txt,Not Provided,Not Provided,"['CDC6', 'LHX1-DT', 'RUNDC1']"
NCIH2066_LUNG,13,NCIH2066_LUNG_amplicon13_Linear_1,Linear,"['chr18:21500000-23487236', 'chr18:23492823-24597085']",['GATA6'],1.1137804259464827,3091498.0,5.702349728993525,10.90334338511519,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH2066_LUNG_amplicon13_Linear_1_intervals.bed,samples/NCIH2066_LUNG/NCIH2066_LUNG_CNV_CALLS.bed,samples/NCIH2066_LUNG/NCIH2066_LUNG_AA_results/NCIH2066_LUNG_amplicon13.png,samples/NCIH2066_LUNG/NCIH2066_LUNG_AA_results/NCIH2066_LUNG_amplicon13.pdf,samples/NCIH2066_LUNG/NCIH2066_LUNG_AA_results/NCIH2066_LUNG_amplicon13_cycles.txt,samples/NCIH2066_LUNG/NCIH2066_LUNG_AA_results/NCIH2066_LUNG_amplicon13_graph.txt,Not Provided,Not Provided,"['ABHD3', 'ANKRD29', 'CABLES1', 'CABYR', 'CTAGE1', 'ESCO1', 'GATA6', 'GATA6-AS1', 'GREB1L', 'HRH4', 'IMPACT', 'LAMA3', 'MIB1', 'NPC1', 'OSBPL1A', 'RBBP8', 'RIOK3', 'RMC1', 'SNRPD1', 'TMEM241', 'TTC39C', 'TTC39C-AS1']"
NCIH2066_LUNG,14,NCIH2066_LUNG_amplicon14_BFB_1,BFB,"['chr21:26371542-26648325', 'chr21:26648362-26649370', 'chr21:26649406-26671558']",[],0.6892582130560503,299943.0,5.827471878047575,6.743599194021455,LowCN,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH2066_LUNG_amplicon14_BFB_1_intervals.bed,samples/NCIH2066_LUNG/NCIH2066_LUNG_CNV_CALLS.bed,samples/NCIH2066_LUNG/NCIH2066_LUNG_AA_results/NCIH2066_LUNG_amplicon14.png,samples/NCIH2066_LUNG/NCIH2066_LUNG_AA_results/NCIH2066_LUNG_amplicon14.pdf,samples/NCIH2066_LUNG/NCIH2066_LUNG_AA_results/NCIH2066_LUNG_amplicon14_cycles.txt,samples/NCIH2066_LUNG/NCIH2066_LUNG_AA_results/NCIH2066_LUNG_amplicon14_graph.txt,Not Provided,Not Provided,"['CYYR1', 'CYYR1-AS1']"
NCIH2081_LUNG,1,NCIH2081_LUNG_amplicon1_Linear_1,Linear,"['chr8:3799500-3869952', 'chr8:3871961-3974100']",[],1.0240830212163592,172591.0,6.943581956841666,6.943581956841666,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH2081_LUNG_amplicon1_Linear_1_intervals.bed,samples/NCIH2081_LUNG/NCIH2081_LUNG_CNV_CALLS.bed,samples/NCIH2081_LUNG/NCIH2081_LUNG_AA_results/NCIH2081_LUNG_amplicon1.png,samples/NCIH2081_LUNG/NCIH2081_LUNG_AA_results/NCIH2081_LUNG_amplicon1.pdf,samples/NCIH2081_LUNG/NCIH2081_LUNG_AA_results/NCIH2081_LUNG_amplicon1_cycles.txt,samples/NCIH2081_LUNG/NCIH2081_LUNG_AA_results/NCIH2081_LUNG_amplicon1_graph.txt,samples/NCIH2081_LUNG/NCIH2081_LUNG_run_metadata.json,samples/NCIH2081_LUNG/NCIH2081_LUNG_sample_metadata.json,['CSMD1']
NCIH2081_LUNG,2,NCIH2081_LUNG_amplicon2_ecDNA_1,ecDNA,"['chrX:65832864-65907815', 'chr8:83491493-83498411']",[],0.48304452696751043,81869.0,7.194652867424175,7.194652867424175,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH2081_LUNG_amplicon2_ecDNA_1_intervals.bed,samples/NCIH2081_LUNG/NCIH2081_LUNG_CNV_CALLS.bed,samples/NCIH2081_LUNG/NCIH2081_LUNG_AA_results/NCIH2081_LUNG_amplicon2.png,samples/NCIH2081_LUNG/NCIH2081_LUNG_AA_results/NCIH2081_LUNG_amplicon2.pdf,samples/NCIH2081_LUNG/NCIH2081_LUNG_AA_results/NCIH2081_LUNG_amplicon2_cycles.txt,samples/NCIH2081_LUNG/NCIH2081_LUNG_AA_results/NCIH2081_LUNG_amplicon2_graph.txt,samples/NCIH2081_LUNG/NCIH2081_LUNG_run_metadata.json,samples/NCIH2081_LUNG/NCIH2081_LUNG_sample_metadata.json,[]
NCIH209_LUNG,1,NCIH209_LUNG_amplicon1_Linear_1,Linear,"['chr5:127738892-127836640', 'chr5:127837588-128061822']",[],0.6842839368263631,321982.0,4.689128507950235,4.689128507950236,LowCN,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH209_LUNG_amplicon1_Linear_1_intervals.bed,samples/NCIH209_LUNG/NCIH209_LUNG_CNV_CALLS.bed,samples/NCIH209_LUNG/NCIH209_LUNG_AA_results/NCIH209_LUNG_amplicon1.png,samples/NCIH209_LUNG/NCIH209_LUNG_AA_results/NCIH209_LUNG_amplicon1.pdf,samples/NCIH209_LUNG/NCIH209_LUNG_AA_results/NCIH209_LUNG_amplicon1_cycles.txt,samples/NCIH209_LUNG/NCIH209_LUNG_AA_results/NCIH209_LUNG_amplicon1_graph.txt,Not Provided,Not Provided,['CCDC192']
NCIH211_LUNG,1,NCIH211_LUNG_amplicon1_Linear_1,Linear,['chr8:30449593-30653998'],[],0.4854241336757955,204405.0,5.814242998652551,5.814242998652551,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH211_LUNG_amplicon1_Linear_1_intervals.bed,samples/NCIH211_LUNG/NCIH211_LUNG_CNV_CALLS.bed,samples/NCIH211_LUNG/NCIH211_LUNG_AA_results/NCIH211_LUNG_amplicon1.png,samples/NCIH211_LUNG/NCIH211_LUNG_AA_results/NCIH211_LUNG_amplicon1.pdf,samples/NCIH211_LUNG/NCIH211_LUNG_AA_results/NCIH211_LUNG_amplicon1_cycles.txt,samples/NCIH211_LUNG/NCIH211_LUNG_AA_results/NCIH211_LUNG_amplicon1_graph.txt,Not Provided,Not Provided,"['GTF2E2', 'RBPMS', 'SMIM18']"
NCIH211_LUNG,2,NCIH211_LUNG_amplicon2_Linear_1,Linear,['chr11:103952866-104312457'],[],0.48723644118235865,359591.0,5.484371908399234,5.484371908399234,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH211_LUNG_amplicon2_Linear_1_intervals.bed,samples/NCIH211_LUNG/NCIH211_LUNG_CNV_CALLS.bed,samples/NCIH211_LUNG/NCIH211_LUNG_AA_results/NCIH211_LUNG_amplicon2.png,samples/NCIH211_LUNG/NCIH211_LUNG_AA_results/NCIH211_LUNG_amplicon2.pdf,samples/NCIH211_LUNG/NCIH211_LUNG_AA_results/NCIH211_LUNG_amplicon2_cycles.txt,samples/NCIH211_LUNG/NCIH211_LUNG_AA_results/NCIH211_LUNG_amplicon2_graph.txt,Not Provided,Not Provided,"['DDI1', 'PDGFD']"
NCIH2122_LUNG,1,NCIH2122_LUNG_amplicon1_ecDNA_1,ecDNA,"['chr1:31441528-31570073', 'chr1:31775512-31795046', 'chr1:34134370-34137442', 'chr1:34166336-34185002', 'chr1:34274235-34276995', 'chr1:34298573-34310515', 'chr1:34862406-34877427', 'chr1:35144816-35187607', 'chr1:35204365-35232784', 'chr1:35374183-35376462', 'chr1:36844522-36851050', 'chr1:36880563-36904719', 'chr1:36939366-36949988', 'chr1:37587029-37590938', 'chr1:37638192-37658700', 'chr1:37679894-37697327', 'chr1:37785380-37818786', 'chr1:38220826-38236618', 'chr1:38238806-38253333', 'chr1:38274390-38276519', 'chr1:38359706-38442069', 'chr1:38499765-38564329', 'chr1:38636978-38706919', 'chr1:38879210-38910803', 'chr1:121400365-121411081', 'chr1:121454506-121466508', 'chr1:121499066-121509571', 'chr1:121550377-121553483', 'chr8:125663351-125694928', 'chr8:126809786-126823037', 'chr8:126963211-126998442', 'chr8:127013369-127053709', 'chr8:127191150-127196007', 'chr8:127510214-127526306', 'chr8:127568607-127573443', 'chr8:127586517-127641402', 'chr8:127708827-127741977', 'chr8:127783381-127784647', 'chr8:127798227-127817049', 'chr8:127818658-127891129', 'chr8:127928131-127941994', 'chr8:128391259-128397014', 'chr8:128466177-128640314', 'chr8:128642818-128689321', 'chr8:128709531-128742135', 'chr8:128757066-128771827']","['MYC', 'PVT1', 'SFPQ']",1.1539691668183802,1321230.0,12.93369923179492,44.65584092902789,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH2122_LUNG_amplicon1_ecDNA_1_intervals.bed,samples/NCIH2122_LUNG/NCIH2122_LUNG_CNV_CALLS.bed,samples/NCIH2122_LUNG/NCIH2122_LUNG_AA_results/NCIH2122_LUNG_amplicon1.png,samples/NCIH2122_LUNG/NCIH2122_LUNG_AA_results/NCIH2122_LUNG_amplicon1.pdf,samples/NCIH2122_LUNG/NCIH2122_LUNG_AA_results/NCIH2122_LUNG_amplicon1_cycles.txt,samples/NCIH2122_LUNG/NCIH2122_LUNG_AA_results/NCIH2122_LUNG_amplicon1_graph.txt,Not Provided,Not Provided,"['C1orf109', 'C1orf122', 'C1orf94', 'CASC11', 'CASC19', 'CDCA8', 'CSMD2', 'DLGAP3', 'EMBP1', 'GJA9', 'GJA9-MYCBP', 'GNL2', 'GRIK3', 'LDC1P', 'MANEAL', 'MTF1', 'MYC', 'PCAT1', 'PVT1', 'RHBDL2', 'SFPQ', 'SPOCD1', 'YRDC', 'ZMYM4']"
NCIH2170_LUNG,1,NCIH2170_LUNG_amplicon1_BFB_1,BFB,['chr1:114201093-114926767'],"['NRAS', 'TRIM33']",0.7809001295525111,725674.0,26.07533411121938,49.55257506568041,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH2170_LUNG_amplicon1_BFB_1_intervals.bed,samples/NCIH2170_LUNG/NCIH2170_LUNG_CNV_CALLS.bed,samples/NCIH2170_LUNG/NCIH2170_LUNG_AA_results/NCIH2170_LUNG_amplicon1.png,samples/NCIH2170_LUNG/NCIH2170_LUNG_AA_results/NCIH2170_LUNG_amplicon1.pdf,samples/NCIH2170_LUNG/NCIH2170_LUNG_AA_results/NCIH2170_LUNG_amplicon1_cycles.txt,samples/NCIH2170_LUNG/NCIH2170_LUNG_AA_results/NCIH2170_LUNG_amplicon1_graph.txt,Not Provided,Not Provided,"['AMPD1', 'BCAS2', 'CSDE1', 'DENND2C', 'NRAS', 'SIKE1', 'SYCP1', 'TRIM33']"
NCIH2170_LUNG,2,NCIH2170_LUNG_amplicon2_ecDNA_1,ecDNA,"['chr8:101178106-101178974', 'chr8:126935950-127072035', 'chr8:127338657-128452923', 'chr8:128459019-128947060', 'chr17:39661313-39808423', 'chr17:39809908-39883401', 'chr17:40151306-40259508', 'chr17:40259581-40311678']","['CDC6', 'ERBB2', 'MIEN1', 'MYC', 'PVT1', 'RARA']",1.212999294877953,2120162.0,233.3936297679958,323.6851944252104,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH2170_LUNG_amplicon2_ecDNA_1_intervals.bed,samples/NCIH2170_LUNG/NCIH2170_LUNG_CNV_CALLS.bed,samples/NCIH2170_LUNG/NCIH2170_LUNG_AA_results/NCIH2170_LUNG_amplicon2.png,samples/NCIH2170_LUNG/NCIH2170_LUNG_AA_results/NCIH2170_LUNG_amplicon2.pdf,samples/NCIH2170_LUNG/NCIH2170_LUNG_AA_results/NCIH2170_LUNG_amplicon2_cycles.txt,samples/NCIH2170_LUNG/NCIH2170_LUNG_AA_results/NCIH2170_LUNG_amplicon2_graph.txt,Not Provided,Not Provided,"['CASC11', 'CASC21', 'CASC3', 'CASC8', 'CCAT2', 'CDC6', 'ERBB2', 'GRB7', 'IKZF3', 'MIEN1', 'MYC', 'PCAT1', 'PGAP3', 'PNMT', 'POU5F1B', 'PVT1', 'RAPGEFL1', 'RARA', 'STARD3', 'TCAP', 'TMEM75', 'WIPF2', 'ZPBP2']"
NCIH2170_LUNG,3,NCIH2170_LUNG_amplicon3_ecDNA_1,ecDNA,"['chr14:35112028-35112188', 'chr14:37253105-39854051']",['FOXA1'],0.8802920154472513,2601106.0,6.563960756793575,15.207858691665887,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH2170_LUNG_amplicon3_ecDNA_1_intervals.bed,samples/NCIH2170_LUNG/NCIH2170_LUNG_CNV_CALLS.bed,samples/NCIH2170_LUNG/NCIH2170_LUNG_AA_results/NCIH2170_LUNG_amplicon3.png,samples/NCIH2170_LUNG/NCIH2170_LUNG_AA_results/NCIH2170_LUNG_amplicon3.pdf,samples/NCIH2170_LUNG/NCIH2170_LUNG_AA_results/NCIH2170_LUNG_amplicon3_cycles.txt,samples/NCIH2170_LUNG/NCIH2170_LUNG_AA_results/NCIH2170_LUNG_amplicon3_graph.txt,Not Provided,Not Provided,"['CLEC14A', 'FBXO33', 'FOXA1', 'GEMIN2', 'MIA2', 'MIPOL1', 'PNN', 'PPP2R3C', 'SEC23A', 'SEC23A-AS1', 'SSTR1', 'TRAPPC6B', 'TTC6']"
NCIH2171_LUNG,1,NCIH2171_LUNG_amplicon1_Linear_1,Linear,['chr5:45905893-46100002'],[],0.0,194109.0,5.707543283925996,5.707543283925996,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH2171_LUNG_amplicon1_Linear_1_intervals.bed,samples/NCIH2171_LUNG/NCIH2171_LUNG_CNV_CALLS.bed,samples/NCIH2171_LUNG/NCIH2171_LUNG_AA_results/NCIH2171_LUNG_amplicon1.png,samples/NCIH2171_LUNG/NCIH2171_LUNG_AA_results/NCIH2171_LUNG_amplicon1.pdf,samples/NCIH2171_LUNG/NCIH2171_LUNG_AA_results/NCIH2171_LUNG_amplicon1_cycles.txt,samples/NCIH2171_LUNG/NCIH2171_LUNG_AA_results/NCIH2171_LUNG_amplicon1_graph.txt,Not Provided,Not Provided,[]
NCIH2171_LUNG,2,NCIH2171_LUNG_amplicon2_ecDNA_1,ecDNA,"['chr8:60782230-62210736', 'chr8:62287103-62309876', 'chr8:62312493-63329550', 'chr8:126572516-127941249', 'chr12:20994132-21642170', 'chr12:21684250-21725680', 'chr12:27279891-27495211', 'chr12:27502226-29342868']","['LDHB', 'MYC', 'PVT1']",1.7593567756132595,6582499.0,18.775437372530092,57.8496740057649,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH2171_LUNG_amplicon2_ecDNA_1_intervals.bed,samples/NCIH2171_LUNG/NCIH2171_LUNG_CNV_CALLS.bed,samples/NCIH2171_LUNG/NCIH2171_LUNG_AA_results/NCIH2171_LUNG_amplicon2.png,samples/NCIH2171_LUNG/NCIH2171_LUNG_AA_results/NCIH2171_LUNG_amplicon2.pdf,samples/NCIH2171_LUNG/NCIH2171_LUNG_AA_results/NCIH2171_LUNG_amplicon2_cycles.txt,samples/NCIH2171_LUNG/NCIH2171_LUNG_AA_results/NCIH2171_LUNG_amplicon2_graph.txt,Not Provided,Not Provided,"['ARNTL2', 'ARNTL2-AS1', 'ASPH', 'CASC11', 'CASC19', 'CASC21', 'CASC8', 'CCAT1', 'CCAT2', 'CCDC91', 'CHD7', 'CLVS1', 'ERGIC2', 'FAR2', 'GGH', 'GOLT1B', 'GYS2', 'IAPP', 'KLHL42', 'LDHB', 'MANSC4', 'MRPS35', 'MYC', 'NKAIN3', 'NKAIN3-IT1', 'PCAT1', 'PCAT2', 'POU5F1B', 'PPFIBP1', 'PRNCR1', 'PTHLH', 'PVT1', 'PYROXD1', 'RECQL', 'REP15', 'SLCO1A2', 'SLCO1B1', 'SLCO1B3-SLCO1B7', 'SLCO1B7', 'SMCO2', 'SPX', 'STK38L', 'TTPA', 'YTHDF3', 'YTHDF3-AS1']"
NCIH2171_LUNG,2,NCIH2171_LUNG_amplicon2_ecDNA_2,ecDNA,"['chr12:3478290-4335665', 'chr12:5588915-7083650', 'chr12:7084650-8405890', 'chr12:8415641-8421498', 'chr12:8442203-8518704', 'chr11:84990703-86711247', 'chr11:86711280-86711310', 'chr11:86712307-86712406', 'chr14:22706973-22820497']","['CCND2', 'NANOG', 'PICALM', 'ZNF384']",1.4666513607892342,5589905.0,9.216613730429252,21.679411980683245,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH2171_LUNG_amplicon2_ecDNA_2_intervals.bed,samples/NCIH2171_LUNG/NCIH2171_LUNG_CNV_CALLS.bed,samples/NCIH2171_LUNG/NCIH2171_LUNG_AA_results/NCIH2171_LUNG_amplicon2.png,samples/NCIH2171_LUNG/NCIH2171_LUNG_AA_results/NCIH2171_LUNG_amplicon2.pdf,samples/NCIH2171_LUNG/NCIH2171_LUNG_AA_results/NCIH2171_LUNG_amplicon2_cycles.txt,samples/NCIH2171_LUNG/NCIH2171_LUNG_AA_results/NCIH2171_LUNG_amplicon2_graph.txt,Not Provided,Not Provided,"['ACRBP', 'ACSM4', 'ANO2', 'APOBEC1', 'ATN1', 'C12orf57', 'C1R', 'C1RL', 'C1RL-AS1', 'C1S', 'C3AR1', 'CCDC81', 'CCDC83', 'CCDC89', 'CCND2', 'CCND2-AS1', 'CD163', 'CD163L1', 'CD27', 'CD27-AS1', 'CD4', 'CD9', 'CDCA3', 'CHD4', 'CLEC4A', 'CLEC4C', 'CLEC4D', 'CLEC6A', 'CLSTN3', 'COPS7A', 'CRACR2A', 'CREBZF', 'DPPA3', 'DSTNP2', 'EED', 'EMG1', 'ENO2', 'FAM66C', 'FAM86FP', 'FAM90A1', 'FOXJ2', 'GAPDH', 'GDF3', 'GNB3', 'GPR162', 'HIKESHI', 'IFFO1', 'ING4', 'LAG3', 'LPAR5', 'LPCAT3', 'LRRC23', 'LTBR', 'ME3', 'MLF2', 'MRPL51', 'NANOG', 'NANOGNB', 'NCAPD2', 'NECAP1', 'NOP2', 'OXA1L', 'P3H3', 'PARP11', 'PEX5', 'PHB2', 'PIANP', 'PICALM', 'PLEKHG6', 'POU5F1P3', 'PRMT8', 'PTMS', 'PTPN6', 'RBP5', 'RNU7-1', 'RPL13P5', 'SCARNA10', 'SCARNA11', 'SCARNA12', 'SCNN1A', 'SLC2A14', 'SLC2A3', 'SLC7A7', 'SNORA120', 'SPSB2', 'SYTL2', 'TAPBPL', 'THCAT155', 'TIGAR', 'TMEM126A', 'TMEM126B', 'TNFRSF1A', 'TPI1', 'USP5', 'VAMP1', 'VWF', 'ZNF384', 'ZNF705A']"
NCIH2171_LUNG,3,NCIH2171_LUNG_amplicon3_BFB_1,BFB,"['chr11:23940864-24263163', 'chr11:24263179-24263187', 'chr11:24266690-26413358', 'chr11:26413934-26491037']",[],1.6408506776091247,2546078.0,4.345587174359051,5.628570981663202,LowCN,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH2171_LUNG_amplicon3_BFB_1_intervals.bed,samples/NCIH2171_LUNG/NCIH2171_LUNG_CNV_CALLS.bed,samples/NCIH2171_LUNG/NCIH2171_LUNG_AA_results/NCIH2171_LUNG_amplicon3.png,samples/NCIH2171_LUNG/NCIH2171_LUNG_AA_results/NCIH2171_LUNG_amplicon3.pdf,samples/NCIH2171_LUNG/NCIH2171_LUNG_AA_results/NCIH2171_LUNG_amplicon3_cycles.txt,samples/NCIH2171_LUNG/NCIH2171_LUNG_AA_results/NCIH2171_LUNG_amplicon3_graph.txt,Not Provided,Not Provided,"['ANO3', 'ANO3-AS1', 'LUZP2']"
NCIH2196_LUNG,1,NCIH2196_LUNG_amplicon1_Linear_1,Linear,"['chr12:18631916-23389592', 'chr12:23389830-23634598']",['LDHB'],0.3784386439867852,5002444.0,4.862299244380111,5.537366711641406,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH2196_LUNG_amplicon1_Linear_1_intervals.bed,samples/NCIH2196_LUNG/NCIH2196_LUNG_CNV_CALLS.bed,samples/NCIH2196_LUNG/NCIH2196_LUNG_AA_results/NCIH2196_LUNG_amplicon1.png,samples/NCIH2196_LUNG/NCIH2196_LUNG_AA_results/NCIH2196_LUNG_amplicon1.pdf,samples/NCIH2196_LUNG/NCIH2196_LUNG_AA_results/NCIH2196_LUNG_amplicon1_cycles.txt,samples/NCIH2196_LUNG/NCIH2196_LUNG_AA_results/NCIH2196_LUNG_amplicon1_graph.txt,Not Provided,Not Provided,"['ABCC9', 'AEBP2', 'C2CD5', 'CAPZA3', 'CMAS', 'ETNK1', 'GOLT1B', 'GYS2', 'IAPP', 'KCNJ8', 'LDHB', 'PDE3A', 'PIK3C2G', 'PLCZ1', 'PLEKHA5', 'PYROXD1', 'RECQL', 'SLCO1A2', 'SLCO1B1', 'SLCO1B3', 'SLCO1B3-SLCO1B7', 'SLCO1B7', 'SLCO1C1', 'SOX5', 'SPX', 'ST8SIA1']"
NCIH2196_LUNG,2,NCIH2196_LUNG_amplicon2_Linear_1,Linear,"['chr12:24824576-26460294', 'chr12:26622098-29008743', 'chr12:29011904-29729494']",['KRAS'],0.6901583727901899,4739953.0,5.241837041068638,6.269837117340495,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH2196_LUNG_amplicon2_Linear_1_intervals.bed,samples/NCIH2196_LUNG/NCIH2196_LUNG_CNV_CALLS.bed,samples/NCIH2196_LUNG/NCIH2196_LUNG_AA_results/NCIH2196_LUNG_amplicon2.png,samples/NCIH2196_LUNG/NCIH2196_LUNG_AA_results/NCIH2196_LUNG_amplicon2.pdf,samples/NCIH2196_LUNG/NCIH2196_LUNG_AA_results/NCIH2196_LUNG_amplicon2_cycles.txt,samples/NCIH2196_LUNG/NCIH2196_LUNG_AA_results/NCIH2196_LUNG_amplicon2_graph.txt,Not Provided,Not Provided,"['ARNTL2', 'ARNTL2-AS1', 'BCAT1', 'BHLHE41', 'C12orf71', 'C12orf77', 'CASC1', 'CCDC91', 'ERGIC2', 'ETFRF1', 'FAR2', 'FGFR1OP2', 'INTS13', 'ITPR2', 'KLHL42', 'KRAS', 'LMNTD1', 'LRMP', 'MANSC4', 'MED21', 'MRPS35', 'OVCH1', 'OVCH1-AS1', 'PPFIBP1', 'PTHLH', 'RASSF8', 'RASSF8-AS1', 'REP15', 'SMCO2', 'SSPN', 'STK38L', 'TM7SF3', 'TMTC1']"
NCIH2227_LUNG,1,NCIH2227_LUNG_amplicon1_Linear_1,Linear,['chr6:254996-374400'],[],0.7006772196156137,119404.0,5.649828157114042,5.649828157114042,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH2227_LUNG_amplicon1_Linear_1_intervals.bed,samples/NCIH2227_LUNG/NCIH2227_LUNG_CNV_CALLS.bed,samples/NCIH2227_LUNG/NCIH2227_LUNG_AA_results/NCIH2227_LUNG_amplicon1.png,samples/NCIH2227_LUNG/NCIH2227_LUNG_AA_results/NCIH2227_LUNG_amplicon1.pdf,samples/NCIH2227_LUNG/NCIH2227_LUNG_AA_results/NCIH2227_LUNG_amplicon1_cycles.txt,samples/NCIH2227_LUNG/NCIH2227_LUNG_AA_results/NCIH2227_LUNG_amplicon1_graph.txt,Not Provided,Not Provided,['DUSP22']
NCIH2227_LUNG,2,NCIH2227_LUNG_amplicon2_Complex-non-cyclic_1,Complex-non-cyclic,"['chr19:28703863-29210979', 'chr19:29976025-30796598', 'chr19:30798820-36066366', 'chr19:39551557-39781571', 'chr19:52819678-52823751', 'chr19:52855381-52875933', 'chr21:36313951-36314116']","['CEBPA', 'SBSN', 'URI1']",1.5012007340539582,6850039.0,8.248817423602757,12.316245480336685,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/NCIH2227_LUNG_amplicon2_Complex-non-cyclic_1_intervals.bed,samples/NCIH2227_LUNG/NCIH2227_LUNG_CNV_CALLS.bed,samples/NCIH2227_LUNG/NCIH2227_LUNG_AA_results/NCIH2227_LUNG_amplicon2.png,samples/NCIH2227_LUNG/NCIH2227_LUNG_AA_results/NCIH2227_LUNG_amplicon2.pdf,samples/NCIH2227_LUNG/NCIH2227_LUNG_AA_results/NCIH2227_LUNG_amplicon2_cycles.txt,samples/NCIH2227_LUNG/NCIH2227_LUNG_AA_results/NCIH2227_LUNG_amplicon2_graph.txt,Not Provided,Not Provided,"['ALKBH6', 'ANKRD27', 'APLP1', 'ARHGAP33', 'ATP4A', 'CD22', 'CEBPA', 'CEBPA-DT', 'CEBPG', 'CEP89', 'CHST8', 'CLC', 'CLIP3', 'COX6B1', 'DMKN', 'DPY19L3', 'ETV2', 'FAAP24', 'FAM187B', 'FFAR1', 'FFAR2', 'FFAR3', 'FXYD1', 'FXYD3', 'FXYD5', 'FXYD7', 'GAPDHS', 'GPATCH1', 'GPI', 'GPR42', 'GRAMD1A', 'HAMP', 'HAUS5', 'HCST', 'HPN', 'HPN-AS1', 'HSPB6', 'IGFLR1', 'KCTD15', 'KIAA0355', 'KIRREL2', 'KMT2B', 'KRTDAP', 'LEUTX', 'LGALS13', 'LGALS14', 'LGALS16', 'LGALS17A', 'LGI4', 'LIN37', 'LRFN3', 'LRP3', 'LSM14A', 'LSR', 'MAG', 'NFKBID', 'NPHS1', 'NUDT19', 'PDCD2L', 'PDCD5', 'PEPD', 'PRODH2', 'PROSER3', 'PSENEN', 'RBM42', 'RGS9BP', 'RHPN2', 'SBSN', 'SCGB1B2P', 'SCGB2B2', 'SCGB2B3P', 'SCN1B', 'SDHAF1', 'SLC7A10', 'SLC7A9', 'SNORA68B', 'SYNE4', 'TDRD12', 'THAP8', 'THEG5', 'TMEM147', 'TMEM147-AS1', 'TSHZ3', 'TYROBP', 'U2AF1L4', 'UBA2', 'UPK1A', 'UPK1A-AS1', 'UQCRFS1', 'URI1', 'USF2', 'WDR62', 'WDR88', 'WTIP', 'ZBTB32', 'ZNF181', 'ZNF28', 'ZNF30', 'ZNF30-AS1', 'ZNF302', 'ZNF320', 'ZNF468', 'ZNF507', 'ZNF536', 'ZNF599', 'ZNF792', 'ZNF807P']"
